name,place_id,types,rating,price_level,user_ratings_total,vicinity,geometry_location_lat,geometry_location_lng,Monday F,Tuesday F,Wednesday F,Thursday F,Friday F,Saturday F,Sunday F,Total F,Conclusion
SushiGo,ChIJH-oZWgkDzkwRL_Ajcni_nEs,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.4,2.0,164.0,"20 Boulevard du Plateau, Gatineau",45.43702659999999,-75.76814949999998,4.0,8.0,8.0,8.0,9.0,9.0,8.0,54.0,Open
Aki Sushi,ChIJAQDAx0EDzkwRFFOFS1kNvSo,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2.0,,"214 Boulevard de la Cité-des-Jeunes, Gatineau",45.4501646,-75.75474470000002,7.75,7.75,7.75,8.75,8.75,7.75,7.75,56.25,Open
Restaurant Chez Gerry,ChIJD0OCuEYDzkwRSBJ5eVef3YQ,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,,71.0,"9 Rue Thérien, Gatineau",45.4541146,-75.7523595,5.0,6.0,6.0,10.0,10.0,6.0,5.0,48.0,Open
Pizza shawarma plateau,ChIJ629Ye2kDzkwRrQ_z3f8Tx8s,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,2.0,"20 Boulevard du Plateau, Gatineau",45.4369229,-75.7682738,12.0,12.0,12.0,12.0,13.0,13.0,12.0,86.0,Open
Bento Sushi,ChIJycjuH1oDzkwRKjEn-PAwfjY,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,2.0,3.0,"1 Boulevard du Plateau, Gatineau",45.4351515,-75.76612320000002,14.0,14.0,14.0,14.0,14.0,14.0,14.0,98.0,Open
La Cage - Brasserie sportive,ChIJQ3HBI1MDzkwRYn2OM5XTKUQ,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.2,2.0,532.0,"229 Boulevard des Grives, Gatineau",45.43307069999999,-75.78056959999998,5.0,5.0,5.0,5.0,5.0,5.0,5.0,35.0,Open
Amicci Pizza,ChIJGXXv4p0DzkwRvc0m25wEGCs,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,2.0,103.0,"2 Boulevard Louise-Campagna, Gatineau",45.4304229,-75.76314190000002,6.0,11.0,11.0,12.0,12.0,11.0,6.0,69.0,Open
McDonald's,ChIJbbZmeKAEzkwRQwn_mKsBGY0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.2,1.0,2170.0,"515 Boulevard Saint-Joseph, Gatineau",45.44790029999999,-75.73393320000002,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
Quai St-Raymond,ChIJlf0gJ14DzkwRnHa1HWSyxhM,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",4.4,2.0,334.0,"60 Boulevard Saint-Raymond, Gatineau",45.44735220000001,-75.73900450000002,3.5,10.5,10.5,11.5,11.5,6.0,13.0,66.5,Open
Restaurant Nouveau Li Ho,ChIJ5WYC_J0EzkwR8ispTc0OHLY,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,1.0,206.0,"56 Rue Fortier, Gatineau",45.44171799999999,-75.73705700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Restaurant Pacini Gatineau,ChIJFcu-xV4DzkwRRMgouIrjTi8,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,2.0,874.0,"615 Boulevard Saint-Joseph, Gatineau",45.4508533,-75.73741989999998,15.0,15.0,15.0,15.5,16.0,16.0,14.0,106.5,Open
Harvey's,ChIJY3rfdV8DzkwR31SWZChGp6k,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,1.0,753.0,"541 Boulevard Saint-Joseph, Gatineau",45.448945,-75.735005,10.0,10.0,10.0,22.0,22.0,22.0,10.0,106.0,Open
Sushi Hull,ChIJ9SeLgV8DzkwRk1L2Q5Rd4G4,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,2.0,85.0,"530 Boulevard Saint-Joseph, Gatineau",45.448787,-75.734278,0.0,4.0,4.0,4.0,4.0,4.5,0.0,20.5,Open
Papa Pizza,ChIJB9ZeF18DzkwRnIOwVMk8WXk,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.8,2.0,47.0,"574 Boulevard Saint-Joseph, Gatineau",45.449974,-75.735661,13.0,13.0,13.0,14.0,16.0,16.0,13.0,98.0,Open
PFK,ChIJecf6k54EzkwRvZDbGfMcems,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.6,1.0,430.0,"347 Boulevard Saint-Joseph, Gatineau",45.4422198,-75.73324439999998,11.5,11.5,11.5,11.5,11.5,11.5,11.5,80.5,Open
Ti-Jean,ChIJ7W2qH14DzkwRyVAZSW6U78M,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,,55.0,"64a Boulevard Saint-Raymond, Gatineau",45.44726639999999,-75.739687,9.5,9.5,9.5,9.5,9.5,9.5,9.5,66.5,Open
St Raymond Fish Aad Chips,ChIJOz9ZHl4DzkwRMByhY_Gguhs,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"64 Boulevard Saint-Raymond, Gatineau",45.4472688,-75.73972909999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Subway,ChIJJ_gxDJ8EzkwRoD9xemOu6XM,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.9,1.0,201.0,"Quebec Canada, 438 Boulevard Saint-Joseph, Gatineau",45.4448672,-75.73218659999998,14.0,14.0,14.5,14.5,14.5,13.0,13.0,97.5,Open
L'artisant maître de la saucisse,ChIJ15_gyIwDzkwRgkxDAU6Se8s,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",5.0,,10.0,"555 Boulevard Saint-Joseph, Gatineau",45.4492652,-75.73540700000002,7.0,7.0,7.0,7.0,7.0,7.0,0.0,42.0,Open
Bistro la Gargouille,ChIJLVJqSa0DzkwRpib1NRdI0zs,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.6,,184.0,"556 Boulevard Saint-Joseph, Gatineau",45.44949809999999,-75.734891,0.0,12.0,12.0,14.0,14.0,9.0,0.0,61.0,Open
La Maison du Burger,ChIJSTGQH6wDzkwR5wmL-pCxP68,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.9,,7.0,"574 Boulevard Saint-Joseph, Gatineau",45.4499787,-75.7356338,13.0,13.0,13.0,13.0,15.0,15.0,14.0,96.0,Open
7062354 Canada Inc,ChIJB9ZeF18DzkwRyf4DljOIjqs,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"574 Bd St Joseph, Gatineau",45.4499906,-75.7355421,10.0,10.0,10.0,11.0,11.0,6.0,5.0,63.0,Open
Vivaliment,ChIJ-f9WuekFzkwROCgjZcJAmQs,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.9,,40.0,"150 Boulevard Saint-Raymond, Gatineau",45.4467619,-75.74900799999998,0.0,4.0,4.0,4.0,4.0,0.0,0.0,16.0,Open
